発売日,メーカー,タイトル,ハード,容量(bit),ジャンル,価格,ジョブカテゴリ,カウント,👥クリエイターズ👨‍💼👨‍💻🎨,👨‍💼ディレクター,👨‍💻プログラマー,🎨デザイナー/美術,🎵音楽,📝シナリオ,💼プロデューサー,
1991-08-09,タイトー,エレベーターアクション,1,2,ACT,"￥3,400","￥3,500代",0,,,,,今村善雄,,,
1991-08-09,コナミ,ネメシス2,1,4,SHT,"￥3,800","￥4,000代",0,,,,,,,,
1991-08-09,ノバ,バトルシティ,1,1,ACT,"￥3,090","￥3,000代",0,,,大久保良一,兵藤岳史|小野浩,小沢純子,,,
1991-08-09,アスミック,メガリット,1,3,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1991-08-09,徳間書店,東尾修監修プロ野球スタジアム'91,1,3,SPT,"￥4,200","￥4,000代",0,,,,,,,,
1991-08-23,サン電子,ボンバーキングシナリオ2,1,3,ACT,"￥3,400","￥3,500代",0,,DA.T,岡坂道夫,朝茂之,瀬谷辰宇,,吉田喜春,
1991-09-13,タカラ,ちびまる子ちゃん2デラックスまる子ワールド,1,3,ADV,"￥3,800","￥4,000代",0,,,,,,,,
1991-09-13,タイトー,ナイトクエスト,1,3,RPG,"￥3,600","￥3,500代",0,,,,,,,,
1991-09-13,ハドソン,時空戦記ムー,1,4,RPG,"￥4,500","￥4,500代",0,,,白谷守,金子良馬|野村郁朋|寺岡大介|おちよしひこ,坂本慎一|わたなべひろみつ,,上田和敏|小崎整,
1991-09-20,NCS,ウイナーズホース,1,3,ETC,"￥4,000","￥4,000代",0,,,,,,,,
1991-09-27,やのまん,アレサ2,1,4,RPG,"￥4,800","￥5,000代",0,,,,,,,,
1991-09-27,テクモ,テクモボウルGB,1,4,SPT,"￥3,800","￥4,000代",0,,,,,,,,
1991-09-27,タカラ,少年アシベゆうえんちパニック,1,3,RPG,"￥3,800","￥4,000代",0,,,,,,,,
1991-10-01,アスキー,ウィザードリィ外伝1女王の受難,1,4,RPG,"￥4,635","￥4,500代",0,,,,,,,,
1991-10-18,ビック東海,ザードの伝説,1,3,RPG,"￥3,980","￥4,000代",0,,澤田芳明|ウラトリマクリマン8,,はしうりゆき,玉山文人,ウルフやまき|きどころひとみ|野村十稔,四条いくお,
1991-10-25,エピック・ソニーレコード,ドラゴンズ・レア,1,3,ACT,"￥3,500","￥3,500代",0,,,マイケル・クナウアー|ヴィンス・リー,リック・ダイアー|ビクター・ペンマン|マーティ・フォールガー|ダーリーン・ウォディントン|ドン・ブルース,クリストファー・ストーン,,,
1991-11-01,コナミ,コナミックゴルフ,1,3,SPT,"￥3,800","￥4,000代",0,,,,,,,,
1991-11-08,テクノスジャパン,熱血高校ドッジボール部強敵！闘球戦士の巻,1,3,SPT,"￥3,600","￥3,500代",0,,,,,,,,
1991-11-15,コナミ,TMNT2,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1991-11-22,シグマ商事,ポパイ2,1,3,PZL,"￥3,500","￥3,500代",0,,,,,,,,
1991-11-22,ヨネザワ,秘伝陰陽気功法図式謎遊戯華佗,1,2,PZL,"￥3,500","￥3,500代",0,,,,,,,,
1991-11-29,エピック・ソニーレコード,アルタードスペース,1,3,PZL,"￥3,500","￥3,500代",0,,,,,,,,
1991-11-29,カルチャーブレーン,スーパーチャイニーズランド2宇宙大冒険,1,4,RPG,"￥3,980","￥4,000代",0,,,,,,,,
1991-12-03,ナムコ,ナムコクラシック,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1991-12-06,トンキンハウス,ドッジボーイ,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1991-12-13,パック・イン・ビデオ,マインスウィーパー掃海艇,1,1,SLG,"￥3,500","￥3,500代",0,,,,,,,,
1991-12-13,スクウェア,SaGa3時空の覇者[完結編],1,4,RPG,"￥4,900","￥5,000代",0,,,,,,,,
1991-12-13,タイトー,サーガイア,1,3,SHT,"￥3,600","￥3,500代",0,,河野敏男,長谷川健|くりやまたかし|とみおかひであき|菅原徹|笹谷ひでのり|橋本英樹,河野敏男|藤田朗|三方一哉|きたがわてつろう|わきたよしひろ|鎗田準次|石川幸生|五十嵐恒三|栗城源也|讃岐平|おがわみつる,たなかやすひこ|小倉久佳|八木下直人|なかむらつかさ|高橋英吉|高木正彦,,河野敏男,
1991-12-13,ココナッツジャパンエンターテイメント,パチンコ西遊記,1,3,ETC,"￥3,900","￥4,000代",0,,,,,,,,
1991-12-13,メルダック,バトルオブキングダム,1,3,TBL,"￥3,800","￥4,000代",0,,,,,,,,
1991-12-13,アイ・ジー・エス,ワールドビーチバレー1991GBカップ,1,3,SPT,"￥3,900","￥4,000代",0,,,,,,,,
1991-12-13,テクモ,忍者龍剣伝GB摩天楼決戦,1,3,ACT,"￥3,800","￥4,000代",0,,,いしはらかずひこ,谷口俊一,水谷郁|山西浩一,,,
1991-12-14,ポニーキャニオン,ウルティマ失われたルーン,1,3,RPG,"￥4,800","￥5,000代",0,,,,,,,,
1991-12-14,ユタカ,きんぎょ注意報！わぴ子のわくわくスタンプラリー！,1,3,ETC,"￥3,500","￥3,500代",0,,,,,,,,
1991-12-14,任天堂,ヨッシーのたまご,1,2,PZL,"￥2,600","￥2,500代",0,,田尻智,新改裕二|郡山昭仁,丸山傑規|杉森建,増田順一,,宮本茂,
1991-12-20,トミー,アメリカ横断ウルトラクイズPART2,1,4,ETC,"￥3,980","￥4,000代",0,,,,,,,,
1991-12-20,トミー,モノポリー,1,4,TBL,"￥3,980","￥4,000代",0,,,,チャールズ・B・ダロウ (en) ,,,,
1991-12-20,カプコン,ロックマンワールド2,1,4,ACT,"￥3,500","￥3,500代",0,,,,,山崎憲司,,,
1991-12-20,アイレム,太陽の勇者ファイバードGB,1,3,SHT,"￥3,800","￥4,000代",0,,,,,,,,
1991-12-25,コナミ,がんばれゴエモンさらわれたエビス丸,1,4,ACT,"￥3,800","￥4,000代",0,,,岩碕一男|後藤保|福井康文,寺田一友|寺田一友|中坂昇,田坂真二|萩原善之|十一谷明広,,,
1991-12-26,ハドソン,桃太郎伝説外伝,1,4,RPG,"￥4,500","￥4,500代",0,,さくまあきら,,土居孝幸,関口和之,さくまあきら(貧乏神伝説|浦島伝説)|山口宏(夜叉姫伝説),,
1991-12-27,NCS,ジャンケンマン,1,2,ACT,"￥3,600","￥3,500代",0,,,,はばらのぶよし|深沢幸司(サブ)|はばらのぶよし(メイン)|植田洋一|深沢幸司(サブ),安藤高弘,あかほりさとる|遠藤徹哉,,
1991-12-27,KANEKO,ピータン,1,3,PZL,"￥3,600","￥3,500代",0,,,,,,,,
1991-12-27,バリエ,中嶋悟監修F-1HEROGBWORLDCHAMPIONSHIP'91,1,3,RCG,"￥3,500","￥3,500代",0,,,,,,,,
1991-12-28,トミー,絶対無敵ライジンオー,1,2,ACT,"￥3,200","￥3,000代",0,,,,武内啓|やまだたかひろ,田中公平,矢立肇,,
1991-12-29,ベック,ウルトラマン,1,3,FTG,"￥3,500","￥3,500代",0,,,,,,金城哲夫 ほか,,
1992-01-08,タカラ,機甲警察メタルジャック,1,3,SLG,"￥3,800","￥4,000代",0,,,,内田順久|牧野行洋,岩崎文紀,矢立肇,,
1992-01-10,ヒューマン,トキオ戦記英雄列伝,1,3,SLG,"￥4,500","￥4,500代",0,,おおはしひろゆき,,アネックス|いいやんさんすー|加藤三千代|神崎ひろこ,ミント,,飯田和憲,
1992-01-14,ジャレコ,Q-bert,1,2,PZL,"￥4,200","￥4,000代",0,,,,,,,,
1992-01-18,バンダイ,SD戦国伝2天下統一編,1,4,SLG,"￥4,800","￥5,000代",0,,,,,,,,
1992-01-21,任天堂,メトロイド2リターンオブサムス,1,4,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1992-01-24,バップ,しっぽでブン！！,1,2,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-01-24,ナムコ,雀卓ボーイ,1,3,TBL,"￥3,500","￥3,500代",0,,,,,,,,
1992-01-31,アテナ,TWIN,1,3,RPG,"￥3,900","￥4,000代",0,,,,,,,,
1992-02-01,コナミ,タイニートゥーンアドベンチャーズ,1,3,ACT,"￥3,500","￥3,500代",0,,,,,ブルース・ブロートン,ポール・ディニ,,
1992-02-14,ホット・ビィ,WWFスーパースターズ,1,3,SPT,"￥3,900","￥4,000代",0,,,,,,,,
1992-02-14,ヒロ,トラックミート目指せバルセロナ,1,3,SPT,"￥3,800","￥4,000代",0,,,,,,,,
1992-02-21,サミー工業,ベリウス2復讐の邪神,1,3,RPG,"￥4,200","￥4,000代",0,,,,,,,,
1992-02-21,ジャレコ,怒りの要塞2,1,3,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1992-02-28,バンプレスト,ONI2隠忍伝説,1,4,RPG,"￥4,980","￥5,000代",0,,,,,,,,
1992-02-28,バリエ,新世紀GPXサイバーフォーミュラ,1,3,TBL,"￥3,980","￥4,000代",0,,,,いのまたむつみ(原案)|吉松孝博|河森正治|いのまたむつみ(原案)|久行宏和,佐橋俊彦,矢立肇,,
1992-02-28,ナムコ,平成天才バカボン,1,3,ACT,"￥3,500","￥3,500代",0,,,,岸義之,本間勇輔,赤塚不二夫,,
1992-03-06,エポック社,ドラゴンスレイヤー外伝眠りの王冠,1,3,RPG,"￥4,500","￥4,500代",0,,,,,,,,
1992-03-06,キングレコード,ラブルセイバー2,1,2,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-03-06,ハドソン,高橋名人の冒険島2,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-03-13,エピック・ソニーレコード,ハドソン・ホーク,1,3,ACT,"￥3,500","￥3,500代",0,,,,,マイケル・ケイメン|ロバート・クラフト,スティーヴン・E・デ・スーザ|ダニエル・ウォーターズ,,
1992-03-13,メルダック,読本夢五誉身天神怪戦2,1,4,ACT,"￥4,500","￥4,500代",0,,,,,,,,
1992-03-19,バップ,スーパーストリートバスケットボール,1,3,SPT,"￥4,200","￥4,000代",0,,,,,,,,
1992-03-19,エピック・ソニーレコード,ロボコップ2,1,3,ACT,"￥3,500","￥3,500代",0,,,,,レナード・ローゼンマン,キャラクター創造|エドワード・ニューマイヤー|マイケル・マイナー,,
1992-03-27,テクモ,キャプテン翼VS,1,4,SLG,"￥4,200","￥4,000代",0,,,,,山岸継司|斎藤幹雄|おかむらまゆこ,,,
1992-03-27,アトラス,チキチキマシーン猛レース,1,3,RCG,"￥3,900","￥4,000代",0,,,,,Hoyt Curtin,Larz Bourne Dalton Sandifer Tom Dagenais Michael Maltese,ウィリアム・ハンナ ジョセフ・バーベラ,
1992-03-27,タカラ,ちびまる子ちゃん3めざせ！ゲーム大賞,1,3,ETC,"￥3,800","￥4,000代",0,,,,,,,,
1992-03-27,イマジニア,プロサッカー,1,3,SPT,"￥3,800","￥4,000代",0,,,,,,,,
1992-03-27,徳間書店インターメディア,リトルマスター2雷光の騎士,1,4,SLG,"￥4,800","￥5,000代",0,,川野忠仁,ONITAMA,川野忠仁|山本浩史|後藤滋,やまだゆうじ,,たなかさとし,
1992-03-27,サミー工業,雀四郎,1,2,TBL,"￥3,800","￥4,000代",0,,,,,,,,
1992-03-28,サン電子,バットマンリターンオブザジョーカー,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-04-03,エピック・ソニーレコード,HOOK,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1992-04-17,アスミック,DX馬券王Z,1,3,ETC,"￥5,900","￥6,000代",0,,,,,,,,
1992-04-24,ハドソン,炎の闘球児ドッジ弾平,1,4,SPT,"￥4,500","￥4,500代",0,,,,はしもとかつみ|郷敏治,勝又隆一,こしたてつひろ,,
1992-04-24,アクレイムジャパン,ミグレイン,1,1,PZL,"￥3,980","￥4,000代",0,,,,,,,,
1992-04-27,任天堂,星のカービィ,1,4,ACT,"￥2,900","￥3,000代",172,,桜井政博,岩田聡(SUNDAY RAIN),桜井政博|MOGAMI KURANO,石川淳,,金井誠,
1992-04-28,シグマ商事,ポケットバトル,1,3,SLG,"￥3,500","￥3,500代",0,,,,,,,,
1992-04-28,アルトロン,レッドオクトーバーを追え,1,3,SHT,"￥4,500","￥4,500代",0,,,,,ベイジル・ポールドゥリス,トム・クランシー|『レッド・オクトーバーを追え』,,
1992-05-02,ケムコ,スパイVSスパイとらっぱーず天国,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-05-02,エポック社,パネルの忍者ケサマルサラ姫お助け申す！の巻,1,2,PZL,"￥3,500","￥3,500代",0,,,,,,,,
1992-05-29,任天堂,X(エックス),1,4,SHT,"￥3,900","￥4,000代",0,,,,,タイラー・ベイツ|チェルシー・ウルフ(英語版),タイ・ウェスト,,
1992-06-26,イマジニア,スーパーハンチバック,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-06-26,ヘクト,ソリテア,1,2,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1992-06-26,アルトロン,ホーム・アローン,1,3,ACT,"￥4,500","￥4,500代",0,,,,,ジョン・ウィリアムズ,ジョン・ヒューズ,,
1992-07-03,やのまん,うる星やつらミス友引を捜せ！,1,4,RPG,"￥5,200","￥5,000代",0,,,,,,,,
1992-07-10,バンダイ,マジカル☆タルるートくん2ライバーゾーンパニック！！,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1992-07-17,コナミ,コナミックスポーツインバルセロナ,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1992-07-17,バンプレスト,らんま1/2熱烈格闘編,1,4,RPG,"￥3,980","￥4,000代",0,,,,,,,,
1992-07-17,ベック,宇宙戦艦ヤマト,1,4,SLG,"￥3,900","￥4,000代",0,,,,岡迫亘弘|松本零士|スタジオぬえ,宮川泰,藤川桂介|田村丸|山本暎一,,
1992-07-17,徳間書店インターメディア,東尾修監修プロ野球スタジアム'92,1,4,SPT,"￥4,800","￥5,000代",0,,,,,,,,
1992-07-24,テクノスジャパン,ダウンタウン熱血行進曲どこでも運動会,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-07-24,カプコン,バイオニックコマンドー,1,4,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1992-07-24,NCS,プリンス・オブ・ペルシャ,1,3,ACT,"￥3,980","￥4,000代",0,,,ジョーダン・メックナー,ジョーダン・メックナー,フランシス・メックナー,,ブライアン・エーラー,
1992-07-30,ナムコ,ファミスタ2,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1992-07-31,やのまん,ペンタドラゴン,1,4,SHT,"￥4,800","￥5,000代",0,,,,,,,,
1992-07-31,アイレム,大工の源さんゴーストビルディングカンパニー,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,Max Matsuura,
1992-08-07,タカラ,クイズ世界はSHOWBYショーバイ！！,1,4,ETC,"￥3,980","￥4,000代",0,,,,,,,小松原登|小杉善信|吉田真,
1992-08-07,ココナッツジャパンエンターテイメント,シーザースパレス,1,3,TBL,"￥3,980","￥4,000代",0,,,,,,,,
1992-08-07,タカラ,ちびまる子ちゃん4これが日本だよ！王子さま,1,3,ETC,"￥3,800","￥4,000代",0,,,,,,,,
1992-08-07,コナミ,ゲームボーイ電子手帳ナノノート,1,3,ETC,"￥4,500","￥4,500代",0,,,,,,,,
1992-08-07,バンプレスト,バーサスヒーロー格闘王への道,1,3,FTG,"￥3,980","￥4,000代",0,,,,,,,,
1992-08-07,トンキンハウス,マサカリ伝説金太郎アクション編,1,4,ACT,"￥3,980","￥4,000代",0,,,,,,,,
1992-08-11,バリエ,中嶋悟監修F-1HEROGB'92THEGRADEDDRIVER,1,4,RCG,"￥3,980","￥4,000代",0,,,,,,,,
1992-08-28,ホット・ビィ,ハイパーブラックバス,1,4,SPT,"￥4,500","￥4,500代",0,,,,,,,,
1992-09-04,バンダイ,SDガンダムSD戦国伝3新SD戦国伝地上最強編,1,4,SLG,"￥4,800","￥5,000代",0,,,,,,,,
1992-09-04,ケムコ,セレクション2暗黒の封印,1,4,RPG,"￥4,800","￥5,000代",0,,,,,,,,
1992-09-12,ユタカ,キン肉マンザ☆ドリームマッチ,1,3,FTG,"￥3,500","￥3,500代",0,,,,,富樫則彦,,,
1992-09-14,任天堂,カエルの為に鐘は鳴る,1,5,RPG,"￥3,900","￥4,000代",0,,大澤徹,佐藤成希,真下雅彦|山根知美,戸高一生,坂本賀勇,加納誠,
1992-09-17,ナムコ,ビタミーナ王国物語,1,4,RPG,"￥4,900","￥5,000代",0,,,,,田島勝朗,,,
1992-09-25,コナミ,コナミックバスケット,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1992-09-25,ナグザット,メルヘン倶楽部,1,3,SLG,"￥3,800","￥4,000代",0,,,,,,,,
1992-09-30,光栄,三国志GB版,1,4,SLG,"￥6,800","￥7,000代",0,,,,,,,,
1992-10-09,ココナッツジャパンエンターテイメント,パチンコかぐや姫,1,3,ETC,"￥3,864","￥4,000代",0,,,,,,,,
1992-10-16,ヘクト,3分予想馬番倶楽部,1,2,ETC,"￥5,800","￥6,000代",0,,,,,,,,
1992-10-16,BPS,SPOT,1,1,PZL,"￥3,500","￥3,500代",0,,,,,,,,
1992-10-16,やのまん,アレサ3,1,4,RPG,"￥4,800","￥5,000代",0,,,,,,,,
1992-10-16,バンプレスト,バトルドッジボール,1,3,SPT,"￥4,980","￥5,000代",0,,,,,富樫則彦,,,
1992-10-21,任天堂,スーパーマリオランド26つの金貨,1,5,ACT,"￥3,900","￥4,000代",270,,清武博二|細川豪彦,原田貴裕|山中勝|小川譲,清武博二|細川豪彦|加納誠,戸高一生,,横井軍平,
1992-10-23,ミサワエンターテイメント,アダムスファミリー,1,3,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1992-10-30,ヒロ,キョロちゃんランド,1,1,ACT,"￥3,980","￥4,000代",0,,,,,,,,
1992-10-30,ジャレコ,ランバート,1,3,ACT,"￥4,000","￥4,000代",0,,,,,,,,
1992-11-06,ジャレコ,ファンタズム,1,4,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1992-11-13,バンダイ,セイントパラダイス最強の戦士たち,1,4,RPG,"￥4,800","￥5,000代",0,,,,,,,,
1992-11-13,ココナッツジャパンエンターテイメント,フェラーリ,1,3,RCG,"￥4,300","￥4,500代",0,,,,,,,,
1992-11-20,データイースト,タンブルポップ,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-11-21,任天堂,ヨッシーのクッキー,1,3,PZL,"￥2,900","￥3,000代",0,,山本雅央|山上仁志|たかさごたつひろ|RYOJIN,ヂュー・リー|よしかわのなえ|山本雄一,日野重文|松本千恵子|いのうえみか,生田ノブヤ|佐藤亜希羅|TSUTOMU|西坂紀子,,横井軍平,
1992-11-27,ハドソン,GB原人,1,4,ACT,"￥3,980","￥4,000代",0,,上田和敏,竹重英樹|伊丹美裕|白谷守,金子良馬|中村孝子,高山博彦,,,
1992-11-27,トミー,アメリカ横断ウルトラクイズPART3チャンピオン大会,1,4,ETC,"￥3,500","￥3,500代",0,,,,,,,,
1992-11-27,ビーアイ,きんぎょ注意報！2ぎょぴちゃんを探せ！,1,3,ETC,"￥4,980","￥5,000代",0,,,,,,,,
1992-11-27,コナミ,コナミックアイスホッケー,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1992-11-27,サンソフト,トリップワールド,1,4,ACT,"￥3,500","￥3,500代",0,,植田祐一,植田祐一,なりたとしひこ,PHASE OUT|岩田雅之|石田力|見廣篤,,,
1992-11-27,トミー,元気爆発ガンバルンガー,1,3,ACT,"￥3,800","￥4,000代",0,,,,近藤高光|やまだたかひろ,長谷川智樹,矢立肇,,
1992-12-11,アイレム,R-TYPE2,1,3,SHT,"￥3,800","￥4,000代",0,,,,AKIO|TARACHAN,石田雅彦,,,
1992-12-11,ユタカ,スーパービックリマン伝説の石版,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-12-11,アイレム,ぬ～ぼ～,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-12-11,トミー,ミラクルアドベンチャーエスパークス失われた聖石ペリヴァロン,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-12-11,カプコン,ロックマンワールド3,1,4,ACT,"￥3,500","￥3,500代",0,,,,稲船敬二,村田幸史,,藤原得郎,
1992-12-15,エニックス,ダンジョンランド,1,3,SLG,"￥4,600","￥4,500代",0,,,,桜玉吉,,,,
1992-12-18,アテナ,クイズ日本昔話アテナのハテナ？,1,4,ETC,"￥3,980","￥4,000代",0,,,,,,,,
1992-12-18,ケムコ,ドクターフランケン,1,3,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1992-12-18,アルトロン,トムとジェリー,1,3,ACT,"￥4,500","￥4,500代",0,,,,,,,,
1992-12-18,バップ,ひとりでできるもん！クッキング伝説,1,3,RPG,"￥3,900","￥4,000代",0,,,,,,,,
1992-12-18,ケムコ,ミッキーズチェイス,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1992-12-18,ユタカ,宇宙の騎士テッカマンブレード,1,3,ACT,"￥3,500","￥3,500代",0,,,,TOlllO(設定)|佐野浩敏(原案協力)|佐山善則|中原れい,和田薫,,,
1992-12-18,T＆Eソフト,地球解放軍ZAS,1,3,SHT,"￥3,500","￥3,500代",0,,,,,,,,
1992-12-18,エンジェル,美少女戦士セーラームーン,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1992-12-18,アイレム,木づちだクイズだ源さんだ！,1,4,ETC,"￥3,800","￥4,000代",0,,,,,,,,
1992-12-19,エポック社,ドラえもん2アニマル惑星伝説,1,3,ACT,"￥3,900","￥4,000代",0,,,なかばちしのぶ|小林貴樹|阿部啓太,,大高亮,,沓掛隆志|寺島徹,
1992-12-22,イマジニア,4IN1FUNPACK,1,3,TBL,"￥3,800","￥4,000代",0,,,,,,,,
1992-12-22,サン電子,LOONEYTUNESバックスバニーとゆかいな仲間たち,1,4,ACT,"￥3,600","￥3,500代",0,,,,,,,,
1992-12-25,PCMコンプリート,ゼノン2メガブラスト,1,3,SHT,"￥3,864","￥4,000代",0,,,,,,,,
1992-12-25,ナムコ,バーコードボーイバトルスペース,1,2,ACT,"￥8,300","￥8,500代",0,,,,,,,,
1992-12-25,アトラス,女神転生ラストバイブル,1,4,RPG,"￥5,300","￥5,500代",0,,,,,,,,
1992-12-26,アスキー,ウィザードリィ外伝2古代皇帝の呪い,1,4,RPG,"￥4,635","￥4,500代",0,,,,,,,,
1992-12-27,アイ・ジー・エス,Jリーグファイティングサッカー,1,3,SPT,"￥4,800","￥5,000代",0,,澤田芳明,SHILPHEED|水谷靖志|浜田康之|石原和茂|秋本義雄|吉成智,おおぬまいさむ|土居康浩,玉山文人,,いこましんいち,
1992-12-27,データイースト,ヘラクレスの栄光動き出した神々,1,4,RPG,"￥4,800","￥5,000代",0,,,,,,,,
1993-01-03,コナミ,悪魔城スペシャルぼくドラキュラくん,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1993-01-08,ジャレコ,ダーティ・レーシング,1,3,RCG,"￥3,900","￥4,000代",0,,,,,,,,
1993-01-29,バリエ,新日本プロレスリング闘魂三銃士,1,3,TBL,"￥3,980","￥4,000代",0,,,,,,,,
1993-01-29,タイトー,リングレイジ,1,3,SPT,"￥3,900","￥4,000代",0,,,,,,,,
1993-02-12,ビーアイ,サンダーバード,1,3,ADV,"￥3,980","￥4,000代",0,,,,,,,,
1993-02-19,ビック東海,ザードの伝説2偽神の領域,1,5,RPG,"￥4,900","￥5,000代",0,,きどころかずみ,,野村十稔|きどころかずみ,鈴木ひめ|Thinp.UCHIBORI|玉山文人,きどころかずみ,四条いくお,
1993-02-26,バンプレスト,ONI3黒の破壊神,1,4,RPG,"￥4,980","￥5,000代",0,,,,,,,,
1993-02-26,アクレイムジャパン,バートのサバイバルキャンプ,1,3,ACT,"￥3,980","￥4,000代",0,,,,,,,,
1993-02-26,ロジーク,バーニングペーパー,1,3,ACT,"￥3,200","￥3,000代",0,,,,,,,,
1993-02-26,ハドソン,高橋名人の冒険島3,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1993-03-12,バンダイ,CLUTMASTERウルトラマンに魅せられて,1,4,ETC,"￥3,800","￥4,000代",0,,,,,,,,
1993-03-19,イマジニア,GBバスケットボール,1,3,SPT,"￥3,900","￥4,000代",0,,,,,,,,
1993-03-19,アルトロン,キラートマト,1,3,ACT,"￥4,500","￥4,500代",0,,,,,,,,
1993-03-19,マイクロワールド,ザ・キックボクシング,1,4,SPT,"￥4,200","￥4,000代",0,,,,,,,,
1993-03-19,キャラクターソフト,サンリオカーニバル2,1,2,PZL,"￥3,296","￥3,500代",0,,,,,,,,
1993-03-19,バップ,ダブル役満,1,3,TBL,"￥4,500","￥4,500代",0,,,,,ナオト・インティライミ(作詞・作曲),,,
1993-03-19,ソフエル,モンスターメーカー2ウルの秘剣,1,4,RPG,"￥4,980","￥5,000代",0,,,,,石井秀仁(作詞・作曲)暗中浪漫|桜井青(作詞・作曲)初恋中毒〜BL編〜,,,
1993-03-26,ビック東海,G1キング！三匹の予想屋,1,2,ETC,"￥5,900","￥6,000代",0,,,,,,,,
1993-03-26,コナミ,アウトバースト,1,4,FTG,"￥4,000","￥4,000代",0,,櫻井正司,ながたまさつぐ,櫻井正司,萩原善之 十一谷明広,,福井博幸,
1993-03-26,ハドソン,ミロンの迷宮組曲,1,3,ACT,"￥3,800","￥4,000代",0,,,笹川敏幸,笹川敏幸,国本剛章|井上大介,笹川敏幸,,
1993-04-09,バンダイ,クレヨンしんちゃんオラとシロはお友達だよ,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1993-04-16,アクレイムジャパン,NBAオールスターチャレンジ2,1,3,SPT,"￥3,900","￥4,000代",0,,,,,,,,
1993-04-16,カプコン,魔界村外伝THEDEMONDARKNESS,1,4,ACT,"￥3,500","￥3,500代",0,,,うえやまこうじ,宮崎亮|京谷有紀,里村由紀,,,
1993-04-23,ケムコ,ミッキーマウス4魔法のラビリンス,1,3,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1993-05-21,アクレイムジャパン,WWFスーパースターズ2,1,3,SPT,"￥3,980","￥4,000代",0,,,,,,,,
1993-05-21,ジャレコ,妖精物語ロッドランド,1,2,ACT,"￥3,900","￥4,000代",0,,,,森谷忠明|衛藤浩二,多和田吏,,,
1993-05-28,タイトー,バブルボブルJr,1,3,ACT,"￥3,600","￥3,500代",0,,,,,,,,
1993-05-28,イマジニア,ポピュラス外伝,1,3,SLG,"￥4,900","￥5,000代",0,,,,,,,,
1993-05-28,ロジーク,鈴木亜久里F1スーパードライビング,1,4,RCG,"￥3,900","￥4,000代",0,,,,,,,,
1993-06-06,任天堂,ゼルダの伝説夢をみる島,1,5,RPG,"￥3,900","￥4,000代",0,,手塚卓志,森田和明|葛原貴光,山村康久|有本正直|日野重文|小田部羊一,濱野美奈子|石川こずえ|戸高一生,田邊賢輔|小泉歓晃,宮本茂,
1993-06-18,ココナッツジャパンエンターテイメント,パチスロキッズ,1,3,ETC,"￥3,980","￥4,000代",0,,,,,,,,
1993-06-25,イマジニア,スプリッツ似顔絵15ゲーム,1,2,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1993-06-25,日本物産,ブービーボーイズ,1,4,ACT,"￥3,800","￥4,000代",0,,藤原茂樹,,藤原茂樹,吉田健志|船場洋志,,,
1993-07-09,アクレイムジャパン,エイリアン3,1,3,ACT,"￥3,980","￥4,000代",0,,,,,エリオット・ゴールデンサール,キャラクター創造|ダン・オバノン|ロナルド・シャセット,,
1993-07-16,テクノスジャパン,びっくり熱血新記録！どこでも金メダル,1,4,SPT,"￥3,800","￥4,000代",0,,,,,,,,
